Name,"Sub Category","Plan","AUM","CAGR 3Y","Expense Ratio","Volatility","Sharpe Ratio","Alpha","Sortino Ratio","Tracking Error","Time since inception","SEBI Risk Category","NAV"
TRUSTMF Overnight Fund,"Overnight Fund","Growth","113.597087242","6.392649650925342","0.07","0.026986663372858825","7.13717873672784","0","0.0932","0.02381176179958132","41","Low","1219.9091"
Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund,"Flexi Cap Fund","Growth","112.649","0","0.08","0.6889536414012194","6.8752493569324455","0","1.0308","0","31","Moderately Low","12.1583"
Aditya Birla SL Retirement Fund-40,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","112.4113","16.825903533009566","1.01","13.245689363713767","0.6810163874680256","1.0999999999999999","0.0657","4.578208068666168","75","Very High","20.371"
SBI Nifty Bank Index Fund,"Index Fund","Growth","112.1948","0","0.22","16.88730146826307","1.893828788460034","3.5700000000000003","0.2354","0.04762352359916264","4","Very High","11.0373"
Tata Nifty India Digital ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","111.66103055800001","18.398325868431332","0.11","19.29546431159406","0.5175089564442339","0.44","0.0544","6.048187497093655","38","Very High","14.1827"
Nippon India CRISIL-IBX AAA Financial Services - Jan 2028 Index Fund,"Flexi Cap Fund","Growth","110.648","0","0.15","0.9159591038905613","7.0847928607687605","0","1.1064","0","8","Moderate","10.5997"
Samco ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","110.1158","0","0.97","23.13233286289993","-0.21906820855614811","-1.91","-0.0208","10.68036889250554","30","Very High","13.8"
Bank of India Credit Risk Fund,"Credit Risk Fund","Growth","109.7553","6.1371386516832604","0.98","0.5698948324033128","3.8098818879330105","0","0.4372","0","124","High","12.4414"
Sundaram Global Brand Theme - Equity Active FoF,"FoFs (Overseas)","Growth","109.524022","15.241836814977505","1.42","15.476057718941217","0.5762446355498678","0","0.0564","0","149","Very High","36.302"
Tata Floating Rate Fund,"Floating Rate Fund","Growth","108.67653878670001","7.984232761995491","0.31","0.8603983263582049","6.573633707471083","0","1.0028","0","47","Moderate","13.0138"
Axis CRISIL-IBX AAA Bond Financial Services - Sep 2027 Index Fund,"Flexi Cap Fund","Growth","108.1141","0","0.15","0.8619857771448437","7.576902604626775","0","1.2214","0","7","Moderately Low","10.5287"
Mirae Asset Nifty India Manufacturing ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","108.0165","23.74993460340573","0.05","19.34467528597986","-0.0174619586530263","2.8899999999999997","-0.0016","2.9796451265209423","41","Very High","18.068"
PGIM India Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","107.5084","0","0.66","16.16024900798252","-0.6921285429744969","3.2","-0.064","4.133721848407317","6","Very High","9.64"
ICICI Pru Retirement Fund-Pure Debt Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","107.1022973909","7.926441264063144","1.28","1.0239057573819967","5.41638208401143","0","0.685","0","76","Moderately High","16.3706"
HDFC NIFTY Realty Index Fund,"Index Fund","Growth","106.64620000000001","0","0.4","31.598207908044404","-0.1635074310237917","3.6799999999999997","-0.0159","0.11429645663799032","15","Very High","10.7256"
TRUSTMF Short Duration Fund,"Short Duration Fund","Growth","105.166241268","7.776895516106852","0.23","0.9032594975974513","6.3513905973416565","0","0.8263","0","46","Moderate","1276.7844"
PGIM India Arbitrage Fund,"Arbitrage Fund","Growth","105.06819999999999","7.108975209423041","0.36","1.0175559542354418","3.56858936836392","0.7100000000000001","0.5427","0.9492955704099751","130","Low","19.5353"
Motilal Oswal BSE Low Volatility Index Fund,"Index Fund","Growth","104.79639999999999","18.15620101053923","0.37","12.405927897581865","0.05397332674571765","3.5700000000000003","0.0059","0.16509488181043044","39","Very High","16.4945"
Mahindra Manulife Arbitrage Fund,"Arbitrage Fund","Growth","104.7438","6.208369426676952","0.42","0.988981840075944","2.392288335464603","0.16999999999999998","0.3482","0.86674812950476","58","Low","12.7655"
ICICI Pru Nifty50 Value 20 Index Fund,"Index Fund","Growth","103.4945527742","0","0.3","16.117387836743276","0.12064625978454534","0.62","0.0124","0.06508548225218894","16","Very High","10.8315"
Kotak NIFTY 100 Low Volatility 30 Index Fund,"Index Fund","Growth","103.2306","0","0.31","12.078913035534283","0.17938193889017923","1.3599999999999999","0.0196","0.1523952755173204","12","Very High","10.568"
Sundaram Nifty 100 Equal Weight Fund,"Index Fund","Growth","103.165481","19.744583909121616","0.61","18.02074132992314","0.06191058067891142","1.9","0.0058","0.5397332674571765","149","Very High","180.1589"
Kotak Nifty SDL Jul 2026 Index Fund,"Flexi Cap Fund","Growth","102.5167","0","0.2","0.5968814957761717","7.386408510230124","0","1.0988","0","30","Moderately Low","12.0085"
Nippon India CRISIL-IBX AAA Financial Services - Dec 2026 Index Fund,"Flexi Cap Fund","Growth","102.1641","0","0.15","0.6381552162287792","8.535722879756582","0","1.3081","0","8","Moderately Low","10.5437"
Edelweiss ASEAN Equity Off-Shore Fund,"FoFs (Overseas)","Growth","101.83290000000001","8.854871152294997","1.67","13.526668152948826","1.285835137177391","0","0.1332","0","149","Very High","32.778"
Invesco India Banking and PSU Fund,"Banking & PSU Fund","Growth","101.7295","8.002975060331119","0.25","1.0889912396341854","5.5830644166085","0","0.6948","0","149","Moderate","2438.2748"
Nippon India Strategic Debt Fund,"Medium Duration Fund","Growth","101.67290000000001","8.140758601339204","0.52","0.9651700782763627","6.581570961404276","0","0.856","0","132","Moderately High","16.7884"
Groww Nifty Smallcap 250 Index Fund,"Index Fund","Growth","99.9877676860001","0","0.45","23.25774147504439","0.1841442912500955","3.6799999999999997","0.0172","0.14922037394404292","16","Very High","11.1603"
ICICI Pru Global Stable Equity Fund,"FoFs (Overseas)","Growth","99.68657978499999","9.08734900816237","0.96","13.459995219909999","0.7000657969076907","0","0.0682","0","141","Very High","29.39"
TRUSTMF Money Market Fund,"Money Market Fund","Growth","99.389734732","0","0.16","0.34923917306052593","10.84546377431597","0","1.4221","0","34","Moderately Low","1219.7953"
Tata Silver ETF FoF,"FoFs (Domestic) - Silver","Growth","99.16690530199999","0","0.18","21.60361775536681","0.0380988188793301","0","0.004","0","17","Very High","13.3758"
Mirae Asset Nifty 100 ESG Sector Leaders FoF,"FoFs (Domestic) - Equity Oriented","Growth","99.14059999999999","15.270025373599449","0.05","15.668139264124505","0.46194817891187756","1.51","0.0466","2.481185579516373","55","Very High","18.701"
UTI NIFTY50 Equal Weight Index Fund,"Index Fund","Growth","98.8653","0","0.61","16.214222334728237","0.28574114159497577","1.68","0.029","0.06032312989227267","24","Very High","14.2767"
JM Overnight Fund,"Overnight Fund","Growth","98.819317025","6.359989129416377","0.08","0.01428705707974879","11.30264960086793","-0.01","0.0757","0.006349803146555018","66","Low","1307.8715"
Kotak FMP-308-1125D,"Fixed Maturity Plans","Growth","96.83850000000001","0","0","0.4762352359916263","10.442251274509728","0","1.3295","0","27","Moderately High","11.9216"
Nippon India Quant Fund,"Thematic Fund","Growth","95.7895","24.178704601092505","0.41","18.447765591528963","0.36035132856699725","2.42","0.0338","3.6209752443229988","149","Very High","75.5866"
Mahindra Manulife Dynamic Bond Fund,"Dynamic Bond Fund","Growth","95.585","8.702673213936585","0.39","2.1192468001627374","3.2193501953033943","-0.53","0.356","0.8699230310780375","82","Moderate","15.5543"
Edelweiss Europe Dynamic Equity Off-shore Fund,"FoFs (Overseas)","Growth","95.4108","18.82005119542565","1.52","17.615941379330256","1.0334304621018293","0","0.1068","0","136","Very High","25.7262"
Axis FTP-113-1228D,"Fixed Maturity Plans","Growth","95.130901","0","0","0.46829798205843254","8.797652259551977","0","1.2499","0","27","Moderately Low","11.8051"
PGIM India Emerging Markets Equity Fund,"FoFs (Overseas)","Growth","94.7221","11.68275593716368","1.39","21.69568990099186","0.5206838580175115","0","0.0503","0","149","Very High","17.97"
Quantum ESG Best In Class Strategy Fund,"Thematic Fund","Growth","94.6926","17.041720222211374","0.75","14.779166823606804","0.523858759590789","2.35","0.0543","4.844899800821479","71","Very High","25.06"
LIC MF Nifty Next 50 Index Fund,"Index Fund","Growth","93.7318","21.122442671358122","0.32","22.816430156358816","-0.1285835137177391","2.23","-0.0118","0.1698572341703467","149","Very High","54.3777"
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund,"Flexi Cap Fund","Growth","93.29799999999999","0","0.2","0.736577165000382","7.213376374486501","0","1.0981","0","32","Moderately Low","12.3589"
Mahindra Manulife Short Duration Fund,"Short Duration Fund","Growth","92.8285","8.18921018402552","0.28","0.7746759838797123","7.602301817212995","0","0.9888","0","52","Moderate","13.2837"
Tata Nifty G-Sec Dec 2026 Index Fund,"Flexi Cap Fund","Growth","92.59593299890001","0","0.14","0.6540297240951668","7.1070171717817034","0","1.0335","0","29","Moderately Low","11.9865"
LIC MF Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","92.41239999999999","8.22425076350517","0.75","2.7256530006587414","2.525634201542258","0","0.2744","0","149","Moderate","66.8324"
ICICI Pru Nifty200 Value 30 Index Fund,"Index Fund","Growth","92.38159216","0","0.35","23.497446543826843","-0.5143340548709564","4.16","-0.0509","0.15398272630395918","8","Very High","9.3926"
Motilal Oswal Multi Asset Fund,"Multi Asset Allocation Fund","Growth","92.3284","5.847682764353923","0.69","11.49473114605122","-0.7349897142137433","-3.3099999999999996","-0.0695","10.353354030457956","58","High","12.8044"
Groww Multicap Fund,"Multi Cap Fund","Growth","92.30604931399999","0","0.45","17.909619774858427","-0.27621643687514325","10.91","-0.0283","5.194138973882004","6","Very High","9.9493"
Navi ELSS Tax Saver Nifty 50 Index Fund,"Equity Linked Savings Scheme (ELSS)","Growth","91.788829","0","0.1","15.564954962992989","0.4365489663256575","1.41","0.044","0.04921097438580139","27","Very High","14.8928"
ICICI Pru Strategic Metal and Energy Equity FoF,"FoFs (Overseas)","Growth","90.08995342","8.021214548904187","0.61","25.55160786173739","0.4365489663256575","0","0.0429","0","40","Very High","17.1505"
PGIM India Corp Bond Fund,"Corporate Bond Fund","Growth","89.7385","8.004407683143167","0.28","1.0096187003022479","6.219632182050639","0","0.8013","0","149","Moderate","48.2622"
Kotak Global Emerging Mkt Fund,"FoFs (Overseas)","Growth","88.67129999999999","7.554831655669658","1.25","16.049127452917805","0.2746289860885045","0","0.0265","0","149","Very High","26.112"
LIC MF BSE Sensex Index Fund,"Index Fund","Growth","87.5148","15.11077735730968","0.38","15.33159969735709","0.4317866139657412","1.2","0.0438","0.08889724405177024","149","Very High","163.174"
Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund,"Flexi Cap Fund","Growth","87.35799999999999","0","0.15","0.439723867898935","9.335798076222513","0","1.2633","0","32","Moderately Low","12.1297"
Mirae Asset Gold ETF FoF,"FoFs - Gold","Growth","87.18700000000001","0","0.14","15.814184736495271","2.033524457684244","0","0.2348","0","8","Very High","12.103"
Axis Silver FoF,"FoFs (Domestic) - Silver","Growth","86.9742","0","0.16","21.097220954429044","0.06667293303882768","0","0.007","0","33","Very High","17.1564"
Union Dynamic Bond Fund,"Dynamic Bond Fund","Growth","86.9474","8.0676894741881","1.25","2.4795981287297346","2.7542271148182387","-1.17","0.2948","1.0905786904208243","149","Moderate","25.031"
Axis Nifty500 Value 50 Index Fund,"Index Fund","Growth","86.800698","0","0.18","22.435441967565517","-0.2444674211423682","4.81","-0.0242","0.1254086121444616","8","Very High","9.8062"
Mirae Asset Hang Seng TECH ETF FoF,"FoFs (Overseas)","Growth","86.78540000000001","17.96524314096373","0.1","44.76928708478615","1.2524986706579773","0","0.1301","0","42","Very High","11.757"
Aditya Birla SL US Treasury 1-3 year Bond ETFs FoF,"FoFs (Overseas)","Growth","86.4445","0","0.19","3.800357183213178","1.060417125474688","0","0.1088","0","20","Very High","11.1063"
DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund,"Flexi Cap Fund","Growth","84.8461","0","0.16","0.7810257870262672","7.1070171717817034","0","1.0657","0","28","Moderately Low","12.1215"
Tata Nifty Financial Services Index Fund,"Index Fund","Growth","84.2705176357","0","0.37","18.422366378942748","0.9635826274897239","0.3","0.0949","0.2095435038363156","14","Very High","12.3654"
LIC MF Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","84.1776","20.61425756155395","1.22","16.87301441118332","0.7921379425327385","-1.23","0.0792","4.992532723978883","76","Very High","30.7594"
ICICI Pru Nifty Pharma Index Fund,"Index Fund","Growth","83.25024162289999","0","0.37","17.495295119545712","0.4492485726187675","-0.8099999999999999","0.0468","0.13810821843757162","30","Very High","16.6508"
Kotak Silver ETF FoF,"FoFs (Domestic) - Silver","Growth","83.0395","0","0.14","22.53068901476384","0.05714822831899516","0","0.0058","0","27","Very High","13.2785"
360 ONE ELSS Tax Saver Nifty 50 Index Fund,"Equity Linked Savings Scheme (ELSS)","Growth","82.8817924913301","0","0.27","15.48240752208777","0.43496151553901874","1.38","0.0437","0.12382116135782284","30","Very High","13.9136"
SBI FMP-79-1130D,"Fixed Maturity Plans","Growth","82.2439","0","0","0.3524140746338035","3.719397193094602","0","0.393","0","27","Moderately Low","11.8442"
Edelweiss CRISIL-IBX AAA Bond NBFC-HFC-Jun 2027 Index Fund,"Flexi Cap Fund","Growth","81.86","0","0.14","1.0318430113151904","8.578584050995829","0","1.2561","0","4","Moderately Low","10.3197"
Aditya Birla SL CRISIL-IBX AAA Financial Services Index-Sep 2027 Fund,"Flexi Cap Fund","Growth","81.6272","0","0.14","0.8207120566922361","7.4260947798960935","0","1.1062","0","7","Moderate","10.5309"
UTI Nifty Alpha Low-Volatility 30 Index Fund,"Index Fund","Growth","81.6009","0","0.38","15.029984047895727","-0.7635638283732409","5.63","-0.0801","0.5413207182438152","7","Very High","9.6458"
Aditya Birla SL CRISIL IBX Gilt April 2033 Index Fund,"Flexi Cap Fund","Growth","80.7118","0","0.22","1.887478985313479","4.282942222351359","0","0.4951","0","18","Moderate","11.6737"
PGIM India Retirement Fund,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","80.5843","0","0.69","16.539649745989184","0.769913631519796","5.26","0.0752","4.630593944625247","14","Very High","12"
Baroda BNP Paribas Children's Fund,"Solution Oriented - Children's Fund","Growth","80.5397","0","0.38","16.26025840754076","0.265104281368672","7.8","0.0281","4.121022242114207","6","Very High","10.3654"
ICICI Pru Retirement Fund-Hybrid Cons Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","79.45489167699999","11.998856324787432","0.69","5.440193845811011","0.9397708656901427","0","0.0919","0","76","High","18.5383"
Tata Nifty Auto Index Fund,"Index Fund","Growth","79.4102118298","0","0.44","21.31946406455847","-0.13493331686429413","4.14","-0.0139","0.18731919282337303","14","Very High","10.6387"
DSP Global Clean Energy FoF,"FoFs (Overseas)","Growth","79.3329","6.070486461519731","1.54","23.10693365031371","-0.23970506878245193","0","-0.0247","0","149","Very High","18.8444"
HDFC FMP-Sr 47-1269D-March 2023,"Fixed Maturity Plans","Growth","78.8073","0","0","0.6349803146555018","7.464193598775424","0","1.0616","0","27","Moderately Low","11.8413"
Axis FTP-112-1143D,"Fixed Maturity Plans","Growth","78.694701","0","0","0.5635450292567578","7.176865006393808","0","0.8802","0","27","Low","11.9359"
Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund,"Index Fund","Growth","78.3517595949","0","0.42","21.28295269646578","0.07461018697202146","2.65","0.0068","0.27304153530186576","14","Very High","10.6407"
HDFC Nifty Top 20 Equal Weight Index Fund,"Index Fund","Growth","77.285","0","0.3","17.58419236359748","1.0683543794078818","20.22","0.1265","0.11112155506471282","3","Very High","10.3946"
Axis CRISIL IBX 50:50 Gilt Plus SDL June 2028 Index Fund,"Flexi Cap Fund","Growth","76.9796","0","0.2","1.0143810526621642","6.079936512826429","0","0.9367","0","29","Moderately Low","12.1727"
UTI CRISIL SDL Maturity June 2027 Index Fund,"Flexi Cap Fund","Growth","76.9213","0","0.17","0.8270618598387911","6.43711293982015","0","0.9389","0","29","Moderately Low","12.0948"
